,SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,DISTANCE_FROM_SOURCE,TRAVEL_TIME_HOURS,MEASUREMENT_TYPE,MAXIMUM_HEIGHT
19072,5413,20889,2011,3.0,11.0,134.0,4.0,4.0,1.2
19073,5413,20890,2011,3.0,11.0,259.0,4.0,4.0,1.2
19074,5413,20891,2011,3.0,11.0,259.0,4.0,4.0,1.2
19075,5413,20892,2011,3.0,11.0,97.0,4.0,4.0,1.2
19076,5413,21038,2011,3.0,11.0,134.0,4.0,4.0,1.55
19077,5413,21039,2011,3.0,11.0,416.0,4.0,4.0,1.55
19078,5413,21040,2011,3.0,11.0,134.0,4.0,4.0,1.56
19079,5413,21041,2011,3.0,11.0,132.0,4.0,4.0,1.57
19080,5413,21042,2011,3.0,11.0,411.0,4.0,4.0,1.58
19081,5413,21043,2011,3.0,11.0,133.0,4.0,4.0,1.58
19082,5413,21044,2011,3.0,11.0,479.0,4.0,4.0,1.59
19083,5413,21045,2011,3.0,11.0,130.0,4.0,4.0,1.59
19084,5413,21046,2011,3.0,11.0,401.0,4.0,4.0,1.59
19085,5413,21047,2011,3.0,11.0,121.0,4.0,4.0,1.6
19086,5413,21214,2011,3.0,11.0,115.0,4.0,4.0,2.74
19087,5413,21215,2011,3.0,11.0,93.0,4.0,4.0,2.75
19088,5413,21216,2011,3.0,11.0,468.0,4.0,4.0,2.75
19089,5413,21757,2011,3.0,11.0,131.0,4.0,4.0,5.46
19090,5413,21758,2011,3.0,11.0,215.0,4.0,4.0,5.46
19091,5413,21759,2011,3.0,11.0,137.0,4.0,4.0,5.49
19092,5413,21760,2011,3.0,11.0,259.0,4.0,4.0,5.5
19093,5413,21761,2011,3.0,11.0,261.0,4.0,4.0,5.51
19094,5413,21762,2011,3.0,11.0,136.0,4.0,4.0,5.52
19095,5413,21763,2011,3.0,11.0,289.0,4.0,4.0,5.56
19096,5413,21764,2011,3.0,11.0,135.0,4.0,4.0,2.62
19097,5413,21765,2011,3.0,11.0,128.0,4.0,4.0,2.63
19098,5413,21766,2011,3.0,11.0,132.0,4.0,4.0,2.64
19099,5413,21767,2011,3.0,11.0,93.0,4.0,4.0,2.65
19100,5413,21768,2011,3.0,11.0,130.0,4.0,4.0,2.65
19101,5413,21769,2011,3.0,11.0,125.0,4.0,4.0,2.65
19102,5413,21770,2011,3.0,11.0,130.0,4.0,4.0,2.65
19103,5413,21771,2011,3.0,11.0,102.0,4.0,4.0,2.67
19104,5413,24488,2011,3.0,11.0,372.0,4.0,4.0,2.78
19105,5413,24489,2011,3.0,11.0,411.0,4.0,8.0,1.65
19106,5413,24490,2011,3.0,11.0,423.0,4.0,4.0,1.02
19107,5413,24491,2011,3.0,11.0,411.0,4.0,4.0,1.84
19108,5413,24492,2011,3.0,11.0,416.0,4.0,5.0,1.19
19110,5413,25035,2011,3.0,11.0,273.0,4.0,4.0,4.65
19111,5413,25036,2011,3.0,11.0,273.0,4.0,4.0,4.95
19112,5413,25037,2011,3.0,11.0,268.0,4.0,4.0,2.52
19113,5413,25038,2011,3.0,11.0,247.0,4.0,4.0,4.62
19114,5413,25039,2011,3.0,11.0,283.0,4.0,4.0,5.4
19115,5413,25040,2011,3.0,11.0,253.0,4.0,4.0,2.72
19116,5413,25041,2011,3.0,11.0,272.0,4.0,4.0,5.12
19117,5413,24905,2011,3.0,11.0,95.0,4.0,4.0,1.79
19121,5413,24909,2011,3.0,11.0,124.0,4.0,4.0,6.3
19124,5413,24912,2011,3.0,11.0,115.0,4.0,4.0,2.8
19125,5413,24468,2011,3.0,11.0,359.0,4.0,4.0,2.79
19126,5413,24469,2011,3.0,11.0,324.0,4.0,5.0,3.26
19127,5413,24470,2011,3.0,11.0,401.0,4.0,4.0,1.01
19128,5413,24471,2011,3.0,11.0,409.0,4.0,5.0,1.5
19129,5413,24472,2011,3.0,11.0,362.0,4.0,5.0,4.72
19130,5413,24473,2011,3.0,11.0,404.0,4.0,4.0,1.45
19131,5413,24474,2011,3.0,11.0,426.0,4.0,4.0,0.82
19132,5413,24475,2011,3.0,11.0,324.0,4.0,5.0,5.82
19133,5413,24476,2011,3.0,11.0,359.0,4.0,4.0,3.04
19135,5413,24478,2011,3.0,11.0,343.0,4.0,4.0,1.72
19136,5413,24479,2011,3.0,11.0,404.0,4.0,5.0,1.78
19137,5413,24480,2011,3.0,11.0,319.0,4.0,4.0,3.24
19138,5413,24481,2011,3.0,11.0,386.0,4.0,4.0,4.27
19139,5413,24482,2011,3.0,11.0,409.0,4.0,4.0,0.23
19140,5413,24483,2011,3.0,11.0,319.0,4.0,4.0,3.31
19141,5413,24484,2011,3.0,11.0,356.0,4.0,5.0,0.0
19142,5413,24485,2011,3.0,11.0,362.0,4.0,5.0,0.0
19143,5413,24486,2011,3.0,11.0,403.0,4.0,5.0,2.31
19144,5413,24487,2011,3.0,11.0,372.0,4.0,4.0,1.82
19148,5413,22535,2011,3.0,11.0,435.0,4.0,4.0,1.05
19149,5413,22536,2011,3.0,11.0,429.0,4.0,4.0,1.22
19150,5413,22537,2011,3.0,11.0,440.0,4.0,4.0,1.67
19151,5413,22538,2011,3.0,11.0,386.0,4.0,4.0,3.28
19152,5413,22539,2011,3.0,11.0,262.0,4.0,4.0,3.89
19153,5413,22540,2011,3.0,11.0,252.0,4.0,4.0,4.45
19154,5413,22541,2011,3.0,11.0,230.0,4.0,4.0,5.11
19157,5413,22544,2011,3.0,11.0,134.0,4.0,5.0,1.36
19160,5413,22547,2011,3.0,11.0,266.0,4.0,4.0,3.25
19177,5413,20596,2011,3.0,11.0,195.0,4.0,4.0,4.34
19178,5413,20597,2011,3.0,11.0,429.0,4.0,4.0,4.35
19179,5413,20598,2011,3.0,11.0,97.0,4.0,4.0,4.35
19180,5413,20599,2011,3.0,11.0,100.0,4.0,4.0,4.35
19181,5413,20600,2011,3.0,11.0,118.0,4.0,4.0,4.39
19182,5413,20601,2011,3.0,11.0,200.0,4.0,4.0,4.42
19183,5413,20602,2011,3.0,11.0,184.0,4.0,4.0,4.43
19184,5413,20603,2011,3.0,11.0,135.0,4.0,4.0,4.44
19185,5413,20604,2011,3.0,11.0,120.0,4.0,4.0,4.44
19186,5413,20625,2011,3.0,11.0,134.0,4.0,4.0,4.58
19187,5413,20626,2011,3.0,11.0,119.0,4.0,4.0,4.59
19188,5413,20627,2011,3.0,11.0,120.0,4.0,4.0,4.59
19189,5413,20628,2011,3.0,11.0,189.0,4.0,4.0,4.6
19190,5413,20629,2011,3.0,11.0,412.0,4.0,4.0,4.6
19191,5413,20630,2011,3.0,11.0,96.0,4.0,4.0,4.6
19192,5413,20631,2011,3.0,11.0,134.0,4.0,4.0,4.61
19199,5413,22034,2011,3.0,11.0,248.0,4.0,4.0,6.15
19200,5413,22035,2011,3.0,11.0,217.0,4.0,4.0,6.15
19201,5413,22036,2011,3.0,11.0,324.0,4.0,4.0,6.17
19202,5413,22037,2011,3.0,11.0,92.0,4.0,4.0,6.21
19203,5413,22038,2011,3.0,11.0,106.0,4.0,4.0,6.21
19204,5413,22039,2011,3.0,11.0,258.0,4.0,4.0,6.22
19205,5413,22040,2011,3.0,11.0,103.0,4.0,4.0,6.23
19206,5413,22041,2011,3.0,11.0,96.0,4.0,4.0,6.24
19207,5413,22042,2011,3.0,11.0,130.0,4.0,4.0,6.24
19208,5413,22043,2011,3.0,11.0,93.0,4.0,4.0,6.26
19209,5413,23063,2011,3.0,11.0,120.0,4.0,4.0,2.8
19210,5413,23064,2011,3.0,11.0,131.0,4.0,4.0,2.85
19213,5413,24892,2011,3.0,11.0,121.0,4.0,4.0,3.03
19214,5413,24893,2011,3.0,11.0,130.0,4.0,4.0,3.54
19215,5413,24894,2011,3.0,11.0,121.0,4.0,4.0,3.99
19216,5413,24895,2011,3.0,11.0,121.0,4.0,4.0,1.7
19222,5413,24901,2011,3.0,11.0,85.0,4.0,4.0,4.55
19223,5413,24902,2011,3.0,11.0,130.0,4.0,4.0,5.38
19225,5413,24904,2011,3.0,11.0,95.0,4.0,4.0,1.37
19226,5413,22951,2011,3.0,11.0,122.0,4.0,4.0,2.71
19227,5413,22952,2011,3.0,11.0,419.0,4.0,4.0,2.77
19228,5413,22953,2011,3.0,11.0,417.0,4.0,5.0,1.43
19229,5413,22954,2011,3.0,11.0,482.0,4.0,5.0,1.79
19230,5413,22955,2011,3.0,11.0,492.0,4.0,5.0,2.18
19232,5413,22957,2011,3.0,11.0,201.0,4.0,5.0,2.37
19236,5413,22961,2011,3.0,11.0,206.0,4.0,5.0,3.05
19237,5413,22962,2011,3.0,11.0,200.0,4.0,5.0,3.1
19238,5413,22963,2011,3.0,11.0,130.0,4.0,5.0,3.2
19239,5413,22964,2011,3.0,11.0,208.0,4.0,5.0,3.35
19240,5413,22965,2011,3.0,11.0,130.0,4.0,5.0,3.4
19242,5413,22967,2011,3.0,11.0,496.0,4.0,5.0,3.89
19247,5413,24493,2011,3.0,11.0,411.0,4.0,8.0,1.65
19249,5413,24495,2011,3.0,11.0,492.0,4.0,4.0,1.08
19251,5413,22395,2011,3.0,11.0,267.0,4.0,4.0,2.8
19252,5413,22396,2011,3.0,11.0,272.0,4.0,5.0,6.4
19260,5413,22404,2011,3.0,11.0,122.0,4.0,4.0,2.77
19261,5413,22945,2011,3.0,11.0,130.0,4.0,4.0,2.6
19262,5413,22946,2011,3.0,11.0,102.0,4.0,4.0,2.6
19263,5413,22947,2011,3.0,11.0,114.0,4.0,4.0,2.62
19264,5413,22948,2011,3.0,11.0,123.0,4.0,4.0,2.67
19265,5413,22949,2011,3.0,11.0,98.0,4.0,4.0,2.67
19266,5413,22950,2011,3.0,11.0,124.0,4.0,4.0,2.7
19269,5413,21011,2011,3.0,11.0,260.0,4.0,4.0,1.25
19271,5413,21013,2011,3.0,11.0,102.0,4.0,4.0,1.3
19274,5413,20572,2011,3.0,11.0,130.0,4.0,4.0,2.53
19275,5413,20573,2011,3.0,11.0,96.0,4.0,4.0,3.36
19276,5413,20574,2011,3.0,11.0,120.0,4.0,4.0,6.03
19297,5413,21007,2011,3.0,11.0,257.0,4.0,5.0,5.5
19299,5413,20915,2011,3.0,11.0,110.0,4.0,4.0,1.63
19300,5413,20916,2011,3.0,11.0,258.0,4.0,4.0,1.65
19301,5413,20472,2011,3.0,11.0,108.0,4.0,4.0,4.23
19302,5413,20473,2011,3.0,11.0,117.0,4.0,4.0,4.23
19303,5413,20474,2011,3.0,11.0,91.0,4.0,4.0,4.23
19305,5413,20476,2011,3.0,11.0,122.0,4.0,4.0,4.24
19306,5413,20477,2011,3.0,11.0,198.0,4.0,4.0,4.25
19307,5413,20478,2011,3.0,11.0,123.0,4.0,4.0,4.26
19308,5413,20479,2011,3.0,11.0,103.0,4.0,4.0,4.26
19309,5413,20480,2011,3.0,11.0,473.0,4.0,4.0,4.27
19311,5413,20482,2011,3.0,11.0,126.0,4.0,4.0,4.3
19312,5413,20483,2011,3.0,11.0,258.0,4.0,4.0,4.31
19313,5413,20484,2011,3.0,11.0,133.0,4.0,4.0,4.31
19315,5413,20486,2011,3.0,11.0,444.0,4.0,4.0,4.32
19326,5413,21037,2011,3.0,11.0,89.0,4.0,4.0,1.54
19338,5413,22506,2011,3.0,11.0,268.0,4.0,5.0,3.9
19339,5413,22507,2011,3.0,11.0,274.0,4.0,5.0,4.3
19340,5413,22508,2011,3.0,11.0,269.0,4.0,5.0,4.9
19341,5413,22509,2011,3.0,11.0,249.0,4.0,5.0,5.8
19342,5413,22510,2011,3.0,11.0,281.0,4.0,5.0,6.0
19343,5413,22511,2011,3.0,11.0,273.0,4.0,5.0,6.0
19344,5413,22512,2011,3.0,11.0,272.0,4.0,5.0,6.0
19355,5413,22930,2011,3.0,11.0,115.0,4.0,4.0,1.93
19356,5413,22931,2011,3.0,11.0,128.0,4.0,4.0,1.93
19357,5413,22932,2011,3.0,11.0,428.0,4.0,4.0,1.99
19358,5413,22933,2011,3.0,11.0,88.0,4.0,4.0,2.0
19359,5413,22934,2011,3.0,11.0,129.0,4.0,4.0,2.13
19360,5413,22935,2011,3.0,11.0,117.0,4.0,4.0,2.15
19361,5413,22490,2011,3.0,11.0,212.0,4.0,4.0,5.93
19362,5413,22491,2011,3.0,11.0,218.0,4.0,4.0,6.17
19363,5413,22492,2011,3.0,11.0,243.0,4.0,4.0,6.54
19364,5413,22493,2011,3.0,11.0,212.0,4.0,4.0,6.57
19378,5413,20450,2011,3.0,11.0,104.0,4.0,4.0,4.08
19379,5413,20451,2011,3.0,11.0,125.0,4.0,4.0,4.08
19380,5413,20452,2011,3.0,11.0,125.0,4.0,4.0,4.09
19381,5413,20453,2011,3.0,11.0,125.0,4.0,4.0,4.09
19382,5413,20454,2011,3.0,11.0,97.0,4.0,4.0,4.09
19383,5413,20455,2011,3.0,11.0,417.0,4.0,4.0,4.1
19384,5413,20456,2011,3.0,11.0,120.0,4.0,4.0,4.1
19385,5413,20457,2011,3.0,11.0,423.0,4.0,4.0,4.11
19386,5413,20458,2011,3.0,11.0,134.0,4.0,4.0,4.13
19387,5413,20459,2011,3.0,11.0,131.0,4.0,4.0,4.15
19388,5413,20460,2011,3.0,11.0,97.0,4.0,4.0,4.15
19389,5413,21001,2011,3.0,11.0,129.0,4.0,5.0,4.4
19390,5413,21002,2011,3.0,11.0,124.0,4.0,5.0,4.6
19391,5413,21003,2011,3.0,11.0,190.0,4.0,5.0,5.91
19395,5413,20869,2011,3.0,11.0,105.0,4.0,4.0,0.83
19397,5413,20871,2011,3.0,11.0,129.0,4.0,4.0,0.88
19399,5413,20873,2011,3.0,11.0,130.0,4.0,4.0,0.89
19400,5413,20874,2011,3.0,11.0,259.0,4.0,4.0,0.9
19402,5413,20876,2011,3.0,11.0,121.0,4.0,4.0,0.95
19403,5413,20877,2011,3.0,11.0,87.0,4.0,4.0,0.98
19404,5413,20878,2011,3.0,11.0,258.0,4.0,4.0,1.0
19405,5413,20879,2011,3.0,11.0,259.0,4.0,4.0,1.0
19406,5413,20880,2011,3.0,11.0,135.0,4.0,4.0,1.0
19407,5413,20881,2011,3.0,11.0,131.0,4.0,4.0,1.0
19408,5413,20882,2011,3.0,11.0,133.0,4.0,4.0,1.06
19409,5413,20883,2011,3.0,11.0,107.0,4.0,4.0,1.15
19413,5413,20466,2011,3.0,11.0,208.0,4.0,4.0,4.18
19414,5413,20467,2011,3.0,11.0,110.0,4.0,4.0,4.2
19415,5413,20468,2011,3.0,11.0,134.0,4.0,4.0,4.2
19417,5413,20470,2011,3.0,11.0,97.0,4.0,4.0,4.2
19418,5413,20471,2011,3.0,11.0,189.0,4.0,4.0,4.22
19421,5413,20605,2011,3.0,11.0,260.0,4.0,4.0,4.45
19422,5413,20606,2011,3.0,11.0,193.0,4.0,4.0,4.47
19423,5413,20607,2011,3.0,11.0,301.0,4.0,4.0,4.47
19424,5413,20608,2011,3.0,11.0,121.0,4.0,4.0,4.47
19425,5413,20609,2011,3.0,11.0,247.0,4.0,4.0,4.48
19426,5413,20610,2011,3.0,11.0,98.0,4.0,4.0,4.48
19427,5413,20611,2011,3.0,11.0,200.0,4.0,4.0,4.5
19428,5413,20612,2011,3.0,11.0,139.0,4.0,4.0,4.5
19429,5413,20613,2011,3.0,11.0,96.0,4.0,4.0,4.5
19430,5413,20614,2011,3.0,11.0,94.0,4.0,4.0,4.51
19431,5413,20615,2011,3.0,11.0,97.0,4.0,4.0,4.51
19432,5413,20616,2011,3.0,11.0,90.0,4.0,4.0,4.52
19433,5413,20617,2011,3.0,11.0,120.0,4.0,4.0,4.53
19434,5413,20618,2011,3.0,11.0,107.0,4.0,4.0,4.56
19435,5413,20619,2011,3.0,11.0,127.0,4.0,4.0,4.56
19436,5413,20620,2011,3.0,11.0,319.0,4.0,4.0,4.56
19437,5413,20621,2011,3.0,11.0,198.0,4.0,4.0,4.57
19438,5413,20622,2011,3.0,11.0,319.0,4.0,4.0,4.57
19439,5413,20623,2011,3.0,11.0,96.0,4.0,4.0,4.57
19440,5413,20624,2011,3.0,11.0,121.0,4.0,4.0,4.57
19445,5413,22917,2011,3.0,11.0,88.0,4.0,4.0,1.45
19446,5413,22918,2011,3.0,11.0,399.0,4.0,4.0,1.48
19447,5413,22919,2011,3.0,11.0,89.0,4.0,4.0,1.5
19448,5413,22920,2011,3.0,11.0,133.0,4.0,4.0,1.52
19449,5413,22921,2011,3.0,11.0,131.0,4.0,4.0,1.53
19450,5413,22922,2011,3.0,11.0,88.0,4.0,4.0,1.6
19451,5413,22923,2011,3.0,11.0,121.0,4.0,4.0,1.6
19452,5413,22924,2011,3.0,11.0,420.0,4.0,4.0,1.61
19453,5413,22925,2011,3.0,11.0,440.0,4.0,4.0,1.62
19454,5413,22926,2011,3.0,11.0,132.0,4.0,4.0,1.69
19455,5413,22927,2011,3.0,11.0,402.0,4.0,4.0,1.74
19456,5413,22928,2011,3.0,11.0,343.0,4.0,4.0,1.77
19457,5413,22929,2011,3.0,11.0,131.0,4.0,4.0,1.8
19458,5413,24459,2011,3.0,11.0,404.0,4.0,4.0,1.68
19459,5413,24460,2011,3.0,11.0,319.0,4.0,4.0,4.64
19460,5413,24461,2011,3.0,11.0,335.0,4.0,4.0,2.39
19461,5413,24462,2011,3.0,11.0,335.0,4.0,4.0,2.47
19462,5413,24463,2011,3.0,11.0,324.0,4.0,4.0,5.55
19463,5413,24464,2011,3.0,11.0,316.0,4.0,4.0,2.63
19464,5413,24465,2011,3.0,11.0,316.0,4.0,4.0,2.93
19465,5413,24466,2011,3.0,11.0,325.0,4.0,4.0,6.04
19466,5413,24467,2011,3.0,11.0,324.0,4.0,4.0,2.94
19481,5413,24350,2011,3.0,11.0,135.0,4.0,5.0,1.66
19482,5413,24351,2011,3.0,11.0,126.0,4.0,5.0,1.67
19483,5413,24352,2011,3.0,11.0,135.0,4.0,5.0,1.76
19484,5413,24353,2011,3.0,11.0,452.0,4.0,5.0,1.76
19485,5413,24354,2011,3.0,11.0,137.0,4.0,5.0,1.79
19486,5413,24355,2011,3.0,11.0,210.0,4.0,5.0,1.8
19487,5413,24356,2011,3.0,11.0,467.0,4.0,5.0,1.83
19488,5413,24357,2011,3.0,11.0,464.0,4.0,5.0,1.85
19489,5413,24358,2011,3.0,11.0,464.0,4.0,5.0,1.86
19490,5413,24359,2011,3.0,11.0,482.0,4.0,5.0,1.86
19498,5413,20860,2011,3.0,11.0,121.0,4.0,4.0,0.67
19499,5413,20861,2011,3.0,11.0,261.0,4.0,4.0,0.7
19500,5413,20862,2011,3.0,11.0,258.0,4.0,4.0,0.7
19501,5413,20863,2011,3.0,11.0,133.0,4.0,4.0,0.74
19503,5413,20865,2011,3.0,11.0,101.0,4.0,4.0,0.8
19504,5413,20866,2011,3.0,11.0,259.0,4.0,4.0,0.8
19505,5413,20867,2011,3.0,11.0,122.0,4.0,4.0,0.8
19506,5413,20309,2011,3.0,11.0,99.0,4.0,4.0,3.95
19507,5413,20310,2011,3.0,11.0,268.0,4.0,4.0,3.95
19508,5413,20311,2011,3.0,11.0,125.0,4.0,4.0,3.95
19509,5413,20312,2011,3.0,11.0,374.0,4.0,4.0,3.96
19510,5413,20313,2011,3.0,11.0,226.0,4.0,4.0,3.96
19511,5413,20314,2011,3.0,11.0,120.0,4.0,4.0,3.97
19512,5413,20315,2011,3.0,11.0,88.0,4.0,4.0,3.97
19513,5413,20316,2011,3.0,11.0,131.0,4.0,4.0,3.97
19516,5413,21745,2011,3.0,11.0,259.0,4.0,4.0,5.32
19517,5413,21746,2011,3.0,11.0,120.0,4.0,4.0,5.33
19518,5413,21747,2011,3.0,11.0,136.0,4.0,4.0,5.35
19519,5413,21748,2011,3.0,11.0,195.0,4.0,4.0,5.37
19520,5413,21749,2011,3.0,11.0,83.0,4.0,4.0,5.38
19521,5413,21750,2011,3.0,11.0,451.0,4.0,4.0,5.39
19522,5413,21751,2011,3.0,11.0,127.0,4.0,4.0,5.39
19523,5413,21752,2011,3.0,11.0,97.0,4.0,4.0,5.42
19524,5413,21753,2011,3.0,11.0,117.0,4.0,4.0,5.43
19525,5413,21754,2011,3.0,11.0,136.0,4.0,4.0,5.43
19526,5413,21755,2011,3.0,11.0,308.0,4.0,4.0,5.43
19534,5413,19069,2011,3.0,11.0,440.0,4.0,2.0,0.75
19538,5413,24457,2011,3.0,11.0,438.0,4.0,4.0,0.97
19539,5413,24458,2011,3.0,11.0,325.0,4.0,5.0,6.2
19540,5413,20906,2011,3.0,11.0,87.0,4.0,4.0,1.43
19541,5413,20907,2011,3.0,11.0,98.0,4.0,4.0,1.47
19542,5413,20908,2011,3.0,11.0,488.0,4.0,4.0,1.5
19543,5413,20909,2011,3.0,11.0,201.0,4.0,4.0,1.55
19544,5413,20910,2011,3.0,11.0,131.0,4.0,4.0,1.56
19545,5413,20911,2011,3.0,11.0,372.0,4.0,4.0,1.58
19546,5413,20912,2011,3.0,11.0,99.0,4.0,4.0,1.59
19547,5413,20913,2011,3.0,11.0,266.0,4.0,4.0,1.6
19563,5413,22513,2011,3.0,11.0,272.0,4.0,5.0,6.1
19564,5413,22514,2011,3.0,11.0,288.0,4.0,5.0,6.2
19565,5413,22515,2011,3.0,11.0,292.0,4.0,5.0,6.2
19566,5413,22516,2011,3.0,11.0,288.0,4.0,5.0,6.4
19567,5413,22517,2011,3.0,11.0,271.0,4.0,5.0,6.5
19568,5413,22518,2011,3.0,11.0,289.0,4.0,5.0,6.5
19569,5413,22519,2011,3.0,11.0,273.0,4.0,5.0,6.6
19570,5413,22520,2011,3.0,11.0,289.0,4.0,5.0,6.6
19571,5413,22521,2011,3.0,11.0,286.0,4.0,5.0,6.7
19582,5413,20022,2011,3.0,11.0,133.0,4.0,4.0,3.5
19583,5413,20023,2011,3.0,11.0,319.0,4.0,4.0,3.51
19584,5413,20024,2011,3.0,11.0,467.0,4.0,4.0,3.51
19586,5413,20026,2011,3.0,11.0,134.0,4.0,4.0,3.52
19587,5413,20027,2011,3.0,11.0,268.0,4.0,4.0,3.53
19588,5413,20028,2011,3.0,11.0,126.0,4.0,4.0,3.55
19596,5413,20893,2011,3.0,11.0,100.0,4.0,4.0,1.21
19597,5413,20894,2011,3.0,11.0,100.0,4.0,4.0,1.24
19598,5413,20895,2011,3.0,11.0,130.0,4.0,4.0,1.24
19599,5413,20896,2011,3.0,11.0,89.0,4.0,4.0,1.24
19600,5413,20897,2011,3.0,11.0,258.0,4.0,4.0,1.25
19601,5413,20898,2011,3.0,11.0,405.0,4.0,4.0,1.29
19602,5413,20899,2011,3.0,11.0,93.0,4.0,4.0,1.3
19603,5413,20900,2011,3.0,11.0,120.0,4.0,4.0,1.3
19604,5413,20901,2011,3.0,11.0,470.0,4.0,4.0,1.32
19605,5413,20902,2011,3.0,11.0,258.0,4.0,4.0,1.35
19607,5413,20904,2011,3.0,11.0,462.0,4.0,4.0,1.38
19608,5413,20905,2011,3.0,11.0,98.0,4.0,4.0,1.41
19617,5413,20461,2011,3.0,11.0,121.0,4.0,4.0,4.16
19618,5413,20462,2011,3.0,11.0,107.0,4.0,4.0,4.16
19619,5413,20463,2011,3.0,11.0,151.0,4.0,4.0,4.17
19620,5413,20464,2011,3.0,11.0,134.0,4.0,4.0,4.17
19621,5413,20465,2011,3.0,11.0,207.0,4.0,4.0,4.18
19635,5413,22391,2011,3.0,11.0,267.0,4.0,5.0,2.9
19636,5413,22392,2011,3.0,11.0,267.0,4.0,5.0,3.3
19637,5413,22393,2011,3.0,11.0,268.0,4.0,5.0,3.7
19667,5413,20001,2011,3.0,11.0,122.0,4.0,4.0,3.36
19668,5413,20002,2011,3.0,11.0,314.0,4.0,4.0,3.37
19669,5413,20003,2011,3.0,11.0,91.0,4.0,4.0,3.37
19670,5413,20004,2011,3.0,11.0,91.0,4.0,4.0,3.38
19671,5413,20005,2011,3.0,11.0,125.0,4.0,4.0,3.39
19672,5413,20006,2011,3.0,11.0,132.0,4.0,4.0,3.39
19673,5413,20007,2011,3.0,11.0,118.0,4.0,4.0,3.4
19674,5413,20008,2011,3.0,11.0,117.0,4.0,4.0,3.4
19675,5413,20009,2011,3.0,11.0,96.0,4.0,4.0,3.4
19676,5413,20010,2011,3.0,11.0,259.0,4.0,4.0,3.4
19677,5413,20011,2011,3.0,11.0,419.0,4.0,4.0,3.4
19678,5413,20012,2011,3.0,11.0,95.0,4.0,4.0,3.41
19679,5413,20013,2011,3.0,11.0,108.0,4.0,4.0,3.42
19680,5413,20014,2011,3.0,11.0,130.0,4.0,4.0,3.42
19681,5413,20015,2011,3.0,11.0,153.0,4.0,4.0,3.43
19682,5413,20016,2011,3.0,11.0,152.0,4.0,4.0,3.43
19683,5413,20017,2011,3.0,11.0,263.0,4.0,4.0,3.43
19684,5413,20018,2011,3.0,11.0,110.0,4.0,4.0,3.43
19685,5413,20019,2011,3.0,11.0,119.0,4.0,4.0,3.48
19686,5413,20020,2011,3.0,11.0,154.0,4.0,4.0,3.49
19687,5413,20021,2011,3.0,11.0,103.0,4.0,4.0,3.49
19688,5413,19898,2011,3.0,11.0,112.0,4.0,4.0,6.74
19710,5413,19892,2011,3.0,11.0,135.0,4.0,4.0,6.48
19711,5413,19893,2011,3.0,11.0,185.0,4.0,4.0,6.57
19712,5413,19894,2011,3.0,11.0,189.0,4.0,4.0,6.59
19713,5413,19895,2011,3.0,11.0,127.0,4.0,4.0,6.64
19722,5413,21729,2011,3.0,11.0,133.0,4.0,4.0,5.2
19723,5413,21730,2011,3.0,11.0,97.0,4.0,4.0,5.2
19724,5413,21731,2011,3.0,11.0,259.0,4.0,4.0,5.22
19725,5413,21732,2011,3.0,11.0,117.0,4.0,4.0,5.22
19726,5413,21733,2011,3.0,11.0,98.0,4.0,4.0,5.23
19727,5413,21734,2011,3.0,11.0,128.0,4.0,4.0,5.25
19728,5413,21735,2011,3.0,11.0,133.0,4.0,4.0,5.26
19729,5413,21736,2011,3.0,11.0,92.0,4.0,4.0,5.27
19730,5413,21737,2011,3.0,11.0,96.0,4.0,4.0,5.28
19731,5413,21738,2011,3.0,11.0,258.0,4.0,4.0,5.28
19732,5413,21739,2011,3.0,11.0,205.0,4.0,4.0,5.29
19733,5413,21740,2011,3.0,11.0,121.0,4.0,4.0,5.3
19734,5413,21741,2011,3.0,11.0,120.0,4.0,4.0,5.3
19735,5413,21742,2011,3.0,11.0,135.0,4.0,4.0,5.31
19736,5413,21743,2011,3.0,11.0,127.0,4.0,4.0,5.31
19737,5413,21744,2011,3.0,11.0,150.0,4.0,4.0,5.32
19738,5413,24191,2011,3.0,11.0,83.0,4.0,5.0,0.0
19739,5413,24192,2011,3.0,11.0,83.0,4.0,5.0,0.0
19740,5413,24193,2011,3.0,11.0,83.0,4.0,5.0,0.0
19741,5413,24194,2011,3.0,11.0,83.0,4.0,5.0,0.0
19742,5413,24195,2011,3.0,11.0,83.0,4.0,5.0,0.0
19743,5413,24196,2011,3.0,11.0,83.0,4.0,5.0,0.0
19744,5413,24197,2011,3.0,11.0,83.0,4.0,5.0,0.0
19745,5413,24198,2011,3.0,11.0,83.0,4.0,5.0,0.0
19746,5413,24199,2011,3.0,11.0,83.0,4.0,5.0,0.0
19747,5413,24200,2011,3.0,11.0,81.0,4.0,5.0,0.0
19748,5413,24201,2011,3.0,11.0,96.0,4.0,5.0,0.15
19749,5413,24202,2011,3.0,11.0,97.0,4.0,5.0,0.23
19750,5413,24203,2011,3.0,11.0,96.0,4.0,5.0,0.24
19751,5413,24204,2011,3.0,11.0,131.0,4.0,5.0,0.26
19752,5413,22477,2011,3.0,11.0,242.0,4.0,4.0,3.54
19753,5413,22478,2011,3.0,11.0,315.0,4.0,4.0,3.59
19754,5413,22479,2011,3.0,11.0,269.0,4.0,4.0,3.8
19755,5413,22480,2011,3.0,11.0,263.0,4.0,4.0,3.9
